striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
AJ Tye,0.8909556531079585,81,0.0313831848120883,0.738651057038067,0.7578648105720788
D Salunkhe,1.2470732943326477,24,0.0095087163232963,0.7385977533191324,0.7578101203195322
AP Dole,1.2665371467874926,23,0.0091161315893777,0.7385736522749182,0.7577853923601882
MJ McClenaghan,0.8981889297316074,75,0.029126213592233,0.7385068505022824,0.7577168529432575
Akash Deep,1.5743204119004552,14,0.005568814638027,0.7383975561177855,0.7576047155988185
MM Patel,0.9121277131009092,67,0.0261005064277366,0.7383730140597067,0.7575795351539796
Ankit Sharma,0.9045539706213006,69,0.026858699883223,0.7383048634824351,0.7575096118473761
S Vidyut,0.8372876878610352,115,0.0439770554493307,0.7382711489168357,0.7574750203002198
PHKD Mendis,0.8904217627662627,72,0.0279937791601866,0.7381031637763131,0.7573026655388099
NM Coulter-Nile,0.883007335173755,75,0.029126213592233,0.7380646681365196,0.7572631685524019
S Rana,0.8657968869853969,82,0.0317583268783888,0.7379110437824589,0.757105548129497
LPC Silva,1.122638179131396,27,0.0106846062524732,0.7378718643253083,0.7570653495383101
KS Bharat,0.798720272900679,168,0.0629685157421289,0.7378095862671741,0.7570014515065114
PVD Chameera,0.9565502766046908,46,0.0180675569520816,0.7377424520963559,0.756932571045074
S Narwal,1.0832121727953314,29,0.0114669829972321,0.7377240503458169,0.7569136906291407
CR Woakes,0.851217924090692,88,0.0340030911901081,0.7377118035678081,0.7569011252885685
RR Powar,0.853007129940337,86,0.0332559938128383,0.7376835202971289,0.7568721063148983
Iqbal Abdulla,0.8476259761561635,89,0.0343762070297412,0.7376321677062205,0.7568194179430204
GD Phillips,0.9152992131250672,55,0.0215264187866927,0.737625216060816,0.756812285471771
SS Prabhudessai,0.823532451893405,113,0.0432453119020283,0.7376005118168624,0.7567869386222866
RS Bopara,0.7539113802208272,592,0.1914618369987063,0.7375829584101669,0.7567689286172735
WPUJC Vaas,0.8382626006657066,94,0.0362374710871241,0.7375048784796001,0.7566888176755445
BB Samantray,0.8176909647207246,116,0.0443425076452599,0.7374400314300881,0.7566222838278958
Vivrant Sharma,0.9183673469387756,49,0.0192232247940368,0.7372659750151064,0.7564436998663457
Umran Malik,1.280932109483945,16,0.0063593004769475,0.7371962973232311,0.7563722097219114
Lalit Yadav,0.7632047225342278,332,0.1172316384180791,0.7371733538823693,0.7563486694774388
AL Menaria,0.7596995401909006,382,0.1325468424705066,0.7371603728891153,0.756335350823252
RD Chahar,0.7999614185316699,137,0.0519529768676526,0.7371580146576963,0.7563329312496379
M Markande,0.9322942524983804,44,0.0172955974842767,0.7371509109368848,0.7563256427472038
MG Johnson,0.7881407532388979,168,0.0629685157421289,0.737143409616807,0.7563179463031716
DL Vettori,0.794150069382071,150,0.0566037735849056,0.7371371625361572,0.7563115367237794
Salman Butt,0.78675259636322,172,0.0643712574850299,0.7371303955419088,0.7563045937068226
MG Bracewell,0.9022613084388024,49,0.0192232247940368,0.73695636501648,0.7561260363082631
ER Dwivedi,1.2726140952391023,15,0.0059642147117296,0.7369304897582875,0.7560994879841773
CM Gautam,0.7876800325630328,158,0.0594431903686982,0.7369241593146972,0.756092992873412
A Mithun,1.044336290971955,26,0.0102929532858273,0.7369135842750503,0.7560821427563743
MW Short,0.8168762871187297,99,0.0380915736821854,0.7368840795453099,0.7560518705511123
