striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
MD Mishra,0.2891663271430598,213,0.0785108735716918,0.2432460488721021,0.6114034383420004
S Vidyut,0.3272405694567175,115,0.0439770554493307,0.2431995290233514,0.6112865098426097
MS Gony,0.3594347502863095,83,0.0321331784746418,0.2431928715378649,0.6112697761298278
JG Bethell,0.4901413337615514,39,0.0153603781016148,0.2431861421525175,0.6112528616954169
DL Vettori,0.3052084421505091,150,0.0566037735849056,0.2430624034834407,0.6109418422643502
TR Birt,0.3882633524855741,59,0.0230558812035951,0.2427673468953459,0.6102002120783592
AC Blizzard,0.3369831548911361,91,0.0351215746815901,0.2427632458524256,0.6101899040312033
M Kartik,0.3080769520128871,129,0.0490680867249904,0.2427067439019413,0.6100478853346641
SB Styris,0.3008462150192016,144,0.0544629349470499,0.2426837964717498,0.6099902065448739
C Bosch,0.5013059200388816,32,0.0126382306477093,0.2426445072471507,0.6098914523528898
HV Patel,0.2759009556898572,244,0.0889212827988338,0.2425852536796161,0.6097425174160525
Sunny Singh,0.4116080164212386,48,0.0188383045525902,0.2425789983111306,0.6097267944317827
K Rabada,0.2787680357967121,220,0.0808823529411764,0.2425231877881684,0.6095865136510958
UT Khawaja,0.3177028993666608,105,0.0403071017274472,0.2424924788261193,0.6095093261075702
CR Woakes,0.3316195068206769,88,0.0340030911901081,0.2424716458689184,0.6094569620847115
Azmatullah Omarzai,0.342574214000774,77,0.0298797050834303,0.2424184390324412,0.6093232257181135
FY Fazal,0.2848291631310827,179,0.0668159761104889,0.2423734688723424,0.6092101923897832
Shahid Afridi,0.4068159412531467,46,0.0180675569520816,0.2423596371587534,0.6091754261221062
DJ Harris,0.31458858951139,103,0.0395697272378025,0.2423114589428408,0.6090543292862122
S Rana,0.3324847544587943,82,0.0317583268783888,0.242291964668537,0.6090053300675502
N Jagadeesan,0.2881612193662076,155,0.0583804143126177,0.2421842154087772,0.6087345003122411
Umar Gul,0.612727886882213,19,0.0075426756649464,0.2421500328540307,0.6086485818292884
WPUJC Vaas,0.3164776870663716,94,0.0362374710871241,0.2421291462963686,0.6085960830806799
AN Ahmed,0.4949772442095168,27,0.0106846062524732,0.2420650924029277,0.6084350824359807
MG Bracewell,0.3770955718288371,49,0.0192232247940368,0.2419818697246584,0.60822590069643
DJM Short,0.3064926246352899,102,0.0392006149116064,0.2419663146123524,0.6081868026342343
Harpreet Singh,0.2959979593490399,119,0.0454371897670866,0.2419083085418393,0.6080410033042107
